X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
77.1747069,28.7258865,"10716030460",,,,,,,,,"""shop""=>""convenience"""
77.1734284,28.7266845,"10716140163",Deepali Wholesale Store,,,,,,,,"""addr:block""=>""G"",""addr:housenumber""=>""320"",""addr:place""=>""Jahangir Puri"",""addr:postcode""=>""110033"",""contact:phone""=>""+91-95409-22544"",""shop""=>""convenience"""
77.1752083,28.7264021,"10716140188",,,,,,,,,"""shop""=>""convenience"""
77.1737264,28.7262852,"10716155513",Dubey Store,,,,,,,,"""contact:phone""=>""+91-89201-60531"",""shop""=>""convenience"""
77.0290757,28.4610807,"10721970506",,,,,,,,,"""name:ar""=>""حميد"",""shop""=>""supermarket"""
77.0687958,28.4541803,"10721970605",,,,,,,,,"""amenity""=>""clinic"",""name:ar""=>""مودرن"""
77.169107,28.7314318,"10723171539",Goyal Medicos,,,,,,,,"""addr:block""=>""K"",""addr:housenumber""=>""1001"",""addr:place""=>""Jahangir Puri"",""addr:postcode""=>""110033"",""amenity""=>""pharmacy"",""contact:phone""=>""+91-99990-29006"",""healthcare""=>""pharmacy"""
77.1691243,28.7314371,"10723171564",Sharma Store,,,,,,,,"""addr:block""=>""K"",""addr:housenumber""=>""1001"",""addr:place""=>""Jahangir Puri"",""addr:postcode""=>""110033"",""shop""=>""convenience"""
77.1666191,28.7322003,"10723230235",,,,,,,,,"""shop""=>""convenience"""
77.1664845,28.7323942,"10723230236",,,,,,,,,"""shop""=>""convenience"""
77.1663482,28.7323227,"10723230277",,,,,,,,,"""shop""=>""convenience"""
77.165003,28.5568869,"10725383882",Infinite,,,,,,,,"""amenity""=>""clinic"",""healthcare""=>""clinic"",""healthcare:speciality""=>""fertility"""
77.1650112,28.556853,"10725383920",Potenza,,,,,,,,"""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.1752799,28.7259479,"10725711526",,,,,,,,,"""shop""=>""convenience"""
77.1582589,28.7040408,"10732236405",,,,,,,,,"""amenity""=>""atm"",""opening_hours""=>""24/7"",""operator""=>""IndusInd Bank"""
77.159657,28.7072002,"10732236605",My Play School,,,,,,,,"""amenity""=>""school"""
77.176951,28.7285036,"10732537362",,,,,,,,,"""shop""=>""convenience"""
77.1762193,28.7277702,"10732537367",,,,,,,,,"""shop""=>""convenience"""
77.176539,28.7282091,"10732537374",,,,,,,,,"""shop""=>""convenience"""
77.1760467,28.7277154,"10732537376",,,,,,,,,"""shop""=>""convenience"""
77.1763527,28.7278517,"10732537452",,,,,,,,,"""shop""=>""convenience"""
77.1779757,28.7286462,"10732589108",,,,,,,,,"""shop""=>""convenience"""
77.2175333,28.6081726,"10732829707",,,,,,,,,"""amenity""=>""atm"""
77.1782205,28.7278862,"10732845406",,,,,,,,,"""shop""=>""convenience"""
77.1426955,28.6490342,"10732857205",,,,,,,,,"""amenity""=>""atm"""
77.1711708,28.7234195,"10734521297",,,,,,,,,"""shop""=>""convenience"""
77.1778414,28.7278169,"10736211131",Rehman Clinic,,,,,,,,"""amenity""=>""clinic"",""contact:phone""=>""+91-99901-73164"",""healthcare""=>""clinic"",""healthcare:speciality""=>""general"",""opening_hours""=>""Mo-Su 17:00-22:00"""
77.1787342,28.7274508,"10736211146",Reena General Store,,,,,,,,"""shop""=>""convenience"""
77.1783731,28.7267642,"10736211184",,,,,,,,,"""shop""=>""convenience"""
77.1775602,28.7281713,"10736243111",Parul General Store,,,,,,,,"""shop""=>""convenience"""
77.1782274,28.7272958,"10736243114",,,,,,,,,"""shop""=>""convenience"""
77.1668102,28.722724,"10739029975",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""level""=>""0"",""operator""=>""Axis Bank"",""operator:wikidata""=>""Q2003549"",""wheelchair""=>""no"""
77.1697157,28.7223155,"10739029981",Shri Chemist,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.1691371,28.7217469,"10739029986",Radhey Radhey Store,,,,,,,,"""shop""=>""convenience"""
77.1663359,28.7223865,"10739029994",,,,,,,,,"""amenity""=>""atm"",""brand""=>""State Bank of India"",""brand:en""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""State Bank of India"",""operator:en""=>""State Bank of India"",""operator:wikidata""=>""Q1340361"",""short_name""=>""SBI"",""wheelchair""=>""no"""
77.1694931,28.7221858,"10739040917",Dashmesh Clinic,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""L-40"",""addr:place""=>""Mahendra Park"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.1694581,28.7219778,"10739040924",Janta Store,,,,,,,,"""contact:phone""=>""+91-92507-47593"",""shop""=>""convenience"""
77.1667317,28.7226907,"10739058105",Ekta Clinic,,,,,,,,"""amenity""=>""clinic"""
77.1692394,28.7216867,"10739058505",Homeopathic clinic,,,,,,,,"""amenity""=>""clinic"""
77.1678278,28.7200473,"10741318299",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""level""=>""0"",""operator""=>""Axis Bank"",""operator:wikidata""=>""Q2003549"",""wheelchair""=>""no"""
77.1682732,28.7204949,"10741340118",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Bank of India"",""brand:wikidata""=>""Q2004439"",""operator""=>""Bank of India"",""operator:wikidata""=>""Q2004439"""
77.1681427,28.7202814,"10741340139",Sharda Public School,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""9-A/1"",""addr:place""=>""Sanjay Nagar"",""addr:postcode""=>""110033"",""amenity""=>""school"",""operator""=>""Nav Kiran Ed. Welfare Society"""
77.1694487,28.7209969,"10748189078",,,,,,,,,"""shop""=>""convenience"""
77.1690681,28.7215045,"10748189082",A One Store,,,,,,,,"""contact:phone""=>""+91-99902-44439"",""shop""=>""convenience"""
77.1492335,28.5308944,"10750293472",RBL Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"""
77.1494722,28.5312418,"10750309798",IndusInd Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"""
77.1495711,28.5316826,"10750311837",Institute of social science,,,,,,,,"""amenity""=>""university"""
77.1495621,28.5314895,"10750314717",Punjab National Bank,,,,,,,,"""amenity""=>""bank"""
77.1498449,28.5324614,"10750336512",Aadyant,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Nelson Mandela Marg"",""amenity""=>""school"""
77.1522948,28.5352595,"10750342307",HDFC Bank,,,,,,,,"""amenity""=>""bank"""
77.169297,28.7219437,"10750406568",Shri Ji Departmental Store,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""A-15"",""addr:postcode""=>""110033"",""addr:street""=>""Sanjay Nagar Main Road"",""addr:suburb""=>""Mahendra Park"",""contact:phone""=>""+91-99536-19774;+91-99999-48560"",""shop""=>""convenience"""
77.1693137,28.721817,"10750406570",Shri Balaji Medicos,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""A-16"",""addr:postcode""=>""110033"",""addr:suburb""=>""Mahendra Park"",""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.167352,28.7231163,"10750605653",Krishna Clinic,,,,,,,,"""addr:housenumber""=>""F-8"",""addr:suburb""=>""Mahindra Park"",""amenity""=>""clinic"",""contact:phone""=>""+91 96678 91694"",""contact:youtube""=>""Swasth Naari"",""healthcare""=>""clinic"",""healthcare:speciality""=>""gynaecology;obstetrics"",""opening_hours""=>""Mo-Su 10:00-13:00, 17:00-20:00"",""wheelchair""=>""no"""
77.1682228,28.7243163,"10750605659",Saint Model Public School,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""I-21"",""addr:postcode""=>""110033"",""addr:suburb""=>""Mahendra Park"",""amenity""=>""school"",""contact:phone""=>""+91-98111-49197;+91-83739-04961"",""operator""=>""Saint Model Educational & Welfare Society"""
77.1669192,28.7235469,"10755898571",Jagdamba Store,,,,,,,,"""shop""=>""convenience"""
77.1676637,28.7319878,"10758634346",Sonu General Store,,,,,,,,"""shop""=>""convenience"""
77.1664169,28.7323588,"10758781197",,,,,,,,,"""shop""=>""convenience"""
77.1670311,28.7335313,"10758831609",Arya Hansraj Model School,,,,,,,,"""amenity""=>""school"",""operator""=>""Gayatri Educational and Welfare Society"""
77.1705117,28.7208831,"10760856249",,,,,,,,,"""shop""=>""convenience"""
77.171616,28.7221086,"10760856283",Vardayani Charitable Multi-Speciality Hospital,,,,,,,,"""addr:housenumber""=>""C-33"",""addr:postcode""=>""110033"",""addr:state""=>""Delhi"",""addr:street""=>""Shah Alam Bandh Marg"",""addr:suburb""=>""Adarsh Nagar"",""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.1706397,28.7209109,"10760889926",,,,,,,,,"""amenity""=>""school"",""operator:type""=>""religious"""
77.1703615,28.7200079,"10760889938",,,,,,,,,"""shop""=>""convenience"""
77.1703739,28.7194795,"10760891696",,,,,,,,,"""shop""=>""convenience"""
77.1712227,28.7198299,"10760950445",,,,,,,,,"""shop""=>""convenience"""
77.2849797,28.6370561,"10763672533",,,,,,,,,"""amenity""=>""bank"",""brand""=>""ICICI Bank"""
77.1653771,28.7311447,"10765703473",Mukesh General Store,,,,,,,,"""addr:block""=>""J"",""addr:housenumber""=>""785"",""addr:postcode""=>""110033"",""addr:state""=>""Delhi"",""addr:suburb""=>""Jahangir Puri"",""contact:phone""=>""+91-99536-21116"",""level""=>""0"",""shop""=>""convenience"",""wheelchair""=>""no"""
77.1644392,28.7323881,"10765703481",Gupta Store,,,,,,,,"""shop""=>""convenience"",""wheelchair""=>""no"""
77.1637344,28.7333737,"10766083884",,,,,,,,,"""shop""=>""convenience"""
77.1643723,28.7324851,"10766083889",Pradeep Store,,,,,,,,"""shop""=>""convenience"""
77.1642133,28.7329272,"10766083890",Ruby Enterprises,,,,,,,,"""shop""=>""convenience"""
77.1630837,28.7335055,"10766083892",,,,,,,,,"""shop""=>""convenience"""
77.1636315,28.7334929,"10766083894",,,,,,,,,"""amenity""=>""atm"",""brand""=>""State Bank of India"",""brand:en""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""State Bank of India"",""operator:en""=>""State Bank of India"",""operator:wikidata""=>""Q1340361"",""short_name""=>""SBI"""
77.1643092,28.7328724,"10766095911",Hanuman Medicos,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.1617092,28.7279072,"10768316722",,,,,,,,,"""shop""=>""convenience"""
77.1617151,28.7280126,"10768316724",,,,,,,,,"""shop""=>""convenience"""
77.1600821,28.7299137,"10768316749",Anand Maya Multi Speciality Hospital,,,,,,,,"""amenity""=>""hospital"",""healthcare""=>""hospital"",""wheelchair""=>""limited"""
77.162385,28.7276958,"10768404281",Vijay General Store,,,,,,,,"""shop""=>""convenience"""
77.1625074,28.7276726,"10768404283",Bhagwati Store,,,,,,,,"""shop""=>""convenience"""
77.1643403,28.5578721,"10770284458",Yes Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""Yes Bank"",""brand:wikidata""=>""Q2040394"""
77.1639855,28.5582638,"10770306921",DBS,,,,,,,,"""amenity""=>""bank"""
77.1650784,28.5567087,"10770443849",Holy Angels Hospital,,,,,,,,"""amenity""=>""clinic"",""healthcare""=>""clinic"",""opening_hours""=>""24/7"""
77.1648199,28.5572202,"10770446472",J&K Bank,,,,,,,,"""amenity""=>""bank"""
77.233894,28.5505792,"10770454601",Radhey Radhey Store,,,,,,,,"""shop""=>""convenience"""
77.165837,28.7235897,"10772656194",Ashirwad Ayurvedic Store,,,,,,,,"""amenity""=>""pharmacy"",""contact:phone""=>""+91-9811-773-899"",""healthcare""=>""pharmacy"""
77.2859175,28.6193728,"10775835830",Parth Medicos,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.2264443,28.6008973,"10778052404",Central Bank of India,,,,,,,,"""amenity""=>""atm"",""brand""=>""Central Bank of India"",""brand:wikidata""=>""Q2007090"",""operator""=>""Central Bank of India"",""operator:wikidata""=>""Q2007090"""
77.2262488,28.6003274,"10778055208","Police Post, Khan Market",,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.0910642,28.4873346,"10781607598","Police Station, DLF Phase 2",,,,,,,,"""amenity""=>""police"""
77.1733823,28.7289581,"10799185610",Madarsa Daruluoom Hamidia,,,,,,,,"""addr:block""=>""CD Park"",""amenity""=>""school"",""contact:phone""=>""+91-99588-63093;+91-93500-73224"",""name:hi""=>""मदरसा दा रुल उलूम हामिदिया"",""opening_hours""=>""Mo-Sa 08:00-13:00"",""operator:type""=>""religious"""
77.1000676,28.6412547,"10800540072",More,,,,,,,,"""brand""=>""More"",""brand:wikidata""=>""Q6910891"",""shop""=>""supermarket"""
77.1713695,28.7313821,"10801807130",,,,,,,,,"""amenity""=>""clinic"",""healthcare""=>""clinic"",""healthcare:speciality""=>""ophthalmology"",""operator""=>""Society for Social Services"""
77.171268,28.7315433,"10801807150",,,,,,,,,"""shop""=>""convenience"""
77.1710795,28.7315433,"10801807187",,,,,,,,,"""shop""=>""convenience"""
77.1999608,28.6798308,"10805073783",Canara Bank,,,,,,,,"""amenity""=>""bank"",""branch""=>""Kamala Nagar"",""brand""=>""Canara Bank"",""brand:en""=>""Canara Bank"",""brand:hi""=>""केनरा बैंक"",""brand:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:pnb""=>""کینرا بینک"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""check_date""=>""2025-09-01"",""name:en""=>""Canara Bank"",""name:hi""=>""केनरा बैंक"",""name:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:pnb""=>""کینرا بینک"",""name:ur""=>""کینرا بینک"""
77.1943027,28.6943452,"10805073789",Darshan Academy,,,,,,,,"""amenity""=>""school"""
77.1778619,28.7154052,"10806880578",Prakash Store,,,,,,,,"""addr:full""=>""B-497/3, Majlis Park"",""shop""=>""convenience"""
77.1785494,28.7145312,"10806893137",Krishan Store,,,,,,,,"""shop""=>""convenience"""
77.1704775,28.7172861,"10810516953",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Kotak Mahindra Banj"",""wheelchair""=>""no"""
77.1701869,28.7175542,"10810516956",Punjab National Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""Adarsh Nagar"",""brand""=>""Punjab National Bank"",""brand:wikidata""=>""Q2743499"""
77.1710383,28.7183028,"10810651871",Mahajan Hospital,,,,,,,,"""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.170899,28.7189921,"10810651887",Laxmi General Store,,,,,,,,"""contact:phone""=>""+91-98104-87055"",""shop""=>""convenience"""
77.1725939,28.7186994,"10813916934",,,,,,,,,"""amenity""=>""atm"",""brand""=>""State Bank of India"",""brand:en""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""State Bank of India"",""operator:en""=>""State Bank of India"",""operator:wikidata""=>""Q1340361"",""short_name""=>""SBI"",""wheelchair""=>""no"""
77.1734661,28.7191,"10813972453",,,,,,,,,"""amenity""=>""atm"",""brand""=>""ICICI Bank"",""brand:en""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""ICICI Bank"",""operator:en""=>""ICICI Bank"",""operator:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.0933183,28.4761034,"10816636701",HDFC Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""check_date""=>""2025-02-23"",""short_name""=>""HDFC"""
77.2081362,28.6781389,"10816807248",Next Door Pharma,,,,,,,,"""amenity""=>""pharmacy"""
77.1727146,28.7218532,"10821172480",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Bank of India"",""brand:wikidata""=>""Q2004439"",""operator""=>""Bank of India"",""operator:wikidata""=>""Q2004439"",""wheelchair""=>""no"""
77.1740878,28.7195471,"10825977293",Red Dot Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""contact:phone""=>""+91-78381-80453"",""healthcare""=>""pharmacy"""
77.1747062,28.7194818,"10826212944",,,,,,,,,"""amenity""=>""atm"",""brand""=>""Bank of India"",""brand:wikidata""=>""Q2004439"",""level""=>""0"",""operator""=>""Bank of India"",""operator:wikidata""=>""Q2004439"",""wheelchair""=>""no"""
77.1444771,28.5319557,"10841421909",Dr Rajat Mahajan Clinic,,,,,,,,"""addr:city""=>""New Delhi"",""addr:housenumber""=>""Sector-3"",""addr:postcode""=>""110070"",""addr:street""=>""Vasant Kunj,"",""amenity""=>""clinic"",""healthcare""=>""clinic"",""healthcare:speciality""=>""orthopaedics"",""operator""=>""Novosalus"",""operator:type""=>""private"""
77.1592887,28.5166832,"10841421910",Dr Rajat Mahajan Clinic,,,,,,,,"""addr:city""=>""New Delhi"",""addr:housenumber""=>""Sector-3"",""addr:postcode""=>""110070"",""addr:street""=>""Vasant Kunj,"",""amenity""=>""clinic"",""healthcare""=>""clinic"",""healthcare:speciality""=>""orthopaedics"",""operator""=>""Novosalus"",""operator:type""=>""private"""
77.1734502,28.7136327,"10855344964",Parnami Orthopaedic Hospital,,,,,,,,"""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.1728974,28.7142373,"10855344993",HDFC Bank,,,,,,,,"""amenity""=>""bank"",""branch""=>""Adarsh Nagar"",""brand""=>""HDFC Bank"",""brand:wikidata""=>""Q631047"",""short_name""=>""HDFC"",""wheelchair""=>""no"""
77.1735919,28.7134486,"10855390310",Axis Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""Azadpur"",""brand""=>""Axis Bank"",""brand:wikidata""=>""Q2003549"",""wheelchair""=>""limited"""
77.1731983,28.7138713,"10855390318",,,,,,,,,"""amenity""=>""bank"",""brand""=>""Azadpur Branch"""
77.1728325,28.7131133,"10855504777",Bank of India,,,,,,,,"""amenity""=>""bank"",""branch""=>""Azadpur"",""brand""=>""Bank of India"",""brand:wikidata""=>""Q2004439"""
77.1729233,28.7131638,"10855534411",Canara Bank,,,,,,,,"""amenity""=>""bank"",""branch""=>""Azadpur"",""brand""=>""Canara Bank"",""brand:en""=>""Canara Bank"",""brand:hi""=>""केनरा बैंक"",""brand:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:pnb""=>""کینرا بینک"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""name:en""=>""Canara Bank"",""name:hi""=>""केनरा बैंक"",""name:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:pnb""=>""کینرا بینک"",""name:ur""=>""کینرا بینک"""
77.217595,28.5371494,"10864770490",ICICI Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""check_date""=>""2023-05-03"",""short_name""=>""ICICI"""
77.2100389,28.5346707,"10864770495",Smart Point,,,,,,,,"""check_date""=>""2023-05-02"",""level""=>""-0.5"",""shop""=>""supermarket"""
77.2101067,28.5347397,"10864770496",IDFC First Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""IDFC First Bank"",""brand:wikidata""=>""Q22031467"",""check_date""=>""2023-05-02"""
77.2176353,28.537012,"10864770498",Trishhul Super Mart,,,,,,,,"""check_date""=>""2023-05-01"",""shop""=>""supermarket"""
77.2109253,28.536316,"10864770499",Ujjivan Small Finance Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""Ujjivan Small Finance Bank"",""brand:wikidata""=>""Q42529272"",""check_date""=>""2023-05-02"""
77.2108147,28.5364224,"10864770501",Punjab National Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""Punjab National Bank"",""brand:wikidata""=>""Q2743499"",""check_date""=>""2023-05-02"""
77.2107705,28.5364613,"10864770502",Bajaj Capital,,,,,,,,"""amenity""=>""bank"",""check_date""=>""2023-05-02"""
77.2107252,28.5365002,"10864770503",Bandhan Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""Bandhan Bank"",""brand:wikidata""=>""Q19882235"",""check_date""=>""2023-05-02"""
77.2131401,28.5374327,"10864790209",Healthskool Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2023-05-02"",""healthcare""=>""pharmacy"",""level""=>""0"""
77.2120546,28.5363836,"10864790219",Verma & Co Supermarket,,,,,,,,"""check_date""=>""2023-05-02"",""shop""=>""convenience"""
77.2119629,28.5362892,"10864790221",Guardian Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2023-05-02"",""healthcare""=>""pharmacy"",""level""=>""0"""
77.2174051,28.537146,"10864790226",UCO Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""UCO Bank"",""brand:wikidata""=>""Q2005310"",""check_date""=>""2023-05-03"""
77.216594,28.5355285,"10866706025",More,,,,,,,,"""brand""=>""More"",""brand:wikidata""=>""Q6910891"",""check_date""=>""2023-05-04"",""shop""=>""supermarket"""
77.2093428,28.6153345,"10869883005",No entry for foreigners going towards the government buildings,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.1985707,28.6176525,"10869921208","Gate 35, No entry for foreigners",,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.2020072,28.617356,"10869921306",,,,,,,,,"""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.2476036,28.5947114,"10872788109",,,,,,,,,"""amenity""=>""school"""
77.3392139,28.6949996,"10880690826",POLICE CHOWLI SIKANDARAPUR,,,,,,,,"""amenity""=>""police"""
77.1768474,28.7142972,"10888962484",,,,,,,,,"""shop""=>""convenience"""
77.1720718,28.7183774,"10892604353",Shubh Mandir Supermarket,,,,,,,,"""level""=>""0"",""shop""=>""supermarket"",""wheelchair""=>""no"""
77.2785052,28.6282868,"10893067282",Karur Vysya Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""Laxmi Nagar"",""brand""=>""Karur Vysya Bank"",""brand:wikidata""=>""Q6373724"""
77.2795725,28.6272346,"10893067287",,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.2781948,28.6285746,"10893067291",Vishnu Medicos,,,,,,,,"""amenity""=>""pharmacy"",""contact:mobile""=>""+91-98106-15360"",""contact:phone""=>""+91-11-4950-7123"",""healthcare""=>""pharmacy"""
77.2816053,28.6159165,"10894123806",Akshardam Pillar 36 Bus Stand,,,,,,,,"""amenity""=>""bus_station"""
77.2937082,28.6221182,"10899400007",Life Line Medicose,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"""
77.1700544,28.7177056,"10901094679",Canara Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""Adarsh Nagar"",""brand""=>""Canara Bank"",""brand:en""=>""Canara Bank"",""brand:hi""=>""केनरा बैंक"",""brand:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:pnb""=>""کینرا بینک"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""name:en""=>""Canara Bank"",""name:hi""=>""केनरा बैंक"",""name:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:pnb""=>""کینرا بینک"",""name:ur""=>""کینرا بینک"",""operator""=>""Canara Bank"",""operator:wikidata""=>""Q2003777"""
77.1701132,28.7176383,"10901094701",Shanti Kumud Hospital,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""A-8"",""addr:postcode""=>""110033"",""addr:suburb""=>""Adarsh Nagar"",""amenity""=>""hospital"",""contact:phone""=>""+91-11-4583-1122;+91-11-4580-5566"",""healthcare""=>""hospital"""
77.1737463,28.7162813,"10901403953",,,,,,,,,"""amenity""=>""atm"",""brand""=>""State Bank of India"",""brand:en""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""currency:INR""=>""yes"",""drive_through""=>""no"",""indoor""=>""yes"",""opening_hours""=>""24/7"",""operator""=>""State Bank of India"",""operator:en""=>""State Bank of India"",""operator:wikidata""=>""Q1340361"",""short_name""=>""SBI"""
77.1728184,28.7143205,"10901403969",Union Bank of India,,,,,,,,"""amenity""=>""bank"",""branch""=>""Azadpur"",""brand""=>""Union Bank of India"",""brand:wikidata""=>""Q2004078"",""operator""=>""Union Bank of India"",""operator:wikidata""=>""Q2004078"""
77.1731237,28.7140223,"10901403977",ICICI Bank,,,,,,,,"""amenity""=>""bank"",""branch""=>""Azadpur Mandi"",""brand""=>""ICICI Bank"",""brand:wikidata""=>""Q1653258"",""short_name""=>""ICICI"""
77.1737787,28.7162504,"10901403978",State Bank of India,,,,,,,,"""amenity""=>""bank"",""branch""=>""Majlis Park"",""brand""=>""State Bank of India"",""brand:wikidata""=>""Q1340361"",""short_name""=>""SBI"""
77.1723276,28.7148432,"10901403980",,,,,,,,,"""addr:block""=>""Panchvati"",""addr:housenumber""=>""A/2"",""addr:suburb""=>""Azadpur"",""amenity""=>""bank"",""branch""=>""Azadpur"",""brand""=>""The Vaish Cooperative Adarsh Bank Limited"",""contact:phone""=>""+91-11-2887-7006"",""level""=>""1"",""wheelchair""=>""no"""
77.1726254,28.7145083,"10901403991",Sehgal Nursing Home,,,,,,,,"""addr:housenumber""=>""A6"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.1724919,28.7146971,"10901404002",Yes Bank,,,,,,,,"""amenity""=>""bank"",""brand""=>""Yes Bank"",""brand:wikidata""=>""Q2040394"",""level""=>""0"",""wheelchair""=>""no"""
77.1811399,28.560194,"10904526570","Traffic Police Station, RK Puram, Sector-4",,,,,,,,"""addr:city""=>""New Delhi"",""addr:postcode""=>""110022"",""addr:street""=>""Venkateshwara Marg"",""amenity""=>""police"",""operator""=>""Delhi Police"",""operator:en""=>""Delhi Police"",""operator:hi""=>""दिल्ली पुलिस"",""operator:ur""=>""دہلی پولیس"",""operator:wikidata""=>""Q3764926"""
77.1790781,28.561631,"10904526571",DMS Booth,,,,,,,,"""addr:city""=>""New Delhi"",""addr:postcode""=>""110022"",""addr:street""=>""Venkateshwara Marg"",""brand""=>""Delhi Milk Scheme"",""opening_hours""=>""Mo-Su 09:00-21:00"",""payment:cash""=>""yes"",""payment:contactless""=>""yes"",""shop""=>""convenience"""
